X [m];Area [m²];X [m];LiftToDrag;StickFixedStaticMarginMAC [%]
19.3;12.4;5.9;18.43325122;0.794326641
19.3;12.4;5.8;18.43343504;0.660867728
19.3;12.4;5.7;18.43356569;0.52734319
19.3;12.4;5.6;18.43364405;0.393753163
19.3;12.4;5.5;18.43367097;0.260097786
19.3;12.4;5.4;18.43364729;0.126377192
19.3;12.4;5.3;18.43357382;-0.00740855
19.3;12.4;5.2;18.43345138;-0.141259169
19.3;12.4;5.1;18.43328074;-0.275174601
19.3;12.4;5;18.4330627;-0.409154712
19.3;12.4;4.9;18.43279799;-0.54319937
19.3;12.4;4.8;18.43248738;-0.677308443
19.3;12.4;4.7;18.43213159;-0.811481799
19.3;12.4;4.6;18.43173134;-0.945719309
19.3;12.4;4.5;18.43128734;-1.080020843
19.3;12.4;4.4;18.43080027;-1.214386271
19.3;12.4;4.3;18.43027082;-1.348815465
19.3;12.4;4.2;18.42970009;-1.483308297
19.3;12.4;4.1;18.42909027;-1.617864641
19.3;12.4;4;18.42844005;-1.752484368
19.3;12.3;4;18.43131959;-1.461546584
19.3;12.3;4.1;18.43188936;-1.328755116
19.3;12.3;4.2;18.43241837;-1.196026114
19.3;12.3;4.3;18.43290791;-1.0633597
19.3;12.3;4.4;18.4333558;-0.930756001
19.3;12.3;4.5;18.43376093;-0.798215141
19.3;12.3;4.6;18.43412262;-0.665737248
19.3;12.3;4.7;18.43444017;-0.533322446
19.3;12.3;4.8;18.43471289;-0.400970864
19.3;12.3;4.9;18.43494005;-0.26868263
19.3;12.3;5;18.43512091;-0.136457873
19.3;12.3;5.1;18.43525473;-0.004296721
19.3;12.3;5.2;18.43534074;0.127800764
19.3;12.3;5.3;18.43537818;0.259834314
19.3;12.3;5.4;18.43536625;0.391803867
19.3;12.3;5.5;18.43530413;0.52370929
19.3;12.3;5.6;18.43519102;0.655550452
19.3;12.3;5.7;18.43502607;0.787327218
19.3;12.3;5.8;18.43480842;0.919039455
19.3;12.3;5.9;18.43453721;1.050687029
19.3;12.3;6;18.43421155;1.182269803
19.3;12.3;6.1;18.43383052;1.313787642
19.3;12.3;6.2;18.43339321;1.445240409
19.3;12.3;6.3;18.43289867;1.576627966
19.3;12.3;6.4;18.43234595;1.707950176
19.3;12.3;6.5;18.43173405;1.839206898
19.3;12.3;6.6;18.43106199;1.970397995
19.3;12.3;6.7;18.43030066;2.101523324
19.3;12.3;6.8;18.42939528;2.232582745
19.3;12.3;6.9;18.42842563;2.363573204
19.3;12.3;7;18.42739081;2.494489983
19.3;12.2;7;18.42733274;2.730952289
19.3;12.2;6.9;18.42846043;2.601844103
19.3;12.2;6.8;18.42952253;2.472663309
19.3;12.2;6.7;18.43052012;2.34341004
19.3;12.2;6.6;18.43145419;2.214087096
19.3;12.2;6.5;18.43232561;2.084699278
19.3;12.2;6.4;18.43305935;1.955246807
19.3;12.2;6.3;18.43370184;1.825729822
19.3;12.2;6.2;18.43428573;1.696148458
19.3;12.2;6.1;18.43481199;1.566502852
19.3;12.2;6;18.43528157;1.436793138
19.3;12.2;5.9;18.43569538;1.307019449
19.3;12.2;5.8;18.43605434;1.177181921
19.3;12.2;5.7;18.43635934;1.047280685
19.3;12.2;5.6;18.43661125;0.917315874
19.3;12.2;5.5;18.43681092;0.787287618
19.3;12.2;5.4;18.4369592;0.65719605
19.3;12.2;5.3;18.43705691;0.527041298
19.3;12.2;5.2;18.43710486;0.396823492
19.3;12.2;5.1;18.43710384;0.266542761
19.3;12.2;5;18.43705463;0.136199233
19.3;12.2;4.9;18.43636823;0.01904914
19.3;12.2;4.8;18.43681469;-0.124675773
19.3;12.2;4.7;18.43662544;-0.25520693
19.3;12.2;4.6;18.43639097;-0.385800378
19.3;12.2;4.5;18.43611199;-0.516455992
19.3;12.2;4.4;18.4357892;-0.647173648
19.3;12.2;4.3;18.43542327;-0.777953221
19.3;12.2;4.2;18.43501532;-0.90879459
19.3;12.2;4.1;18.43456755;-1.039697631
19.3;12.2;4;18.43407863;-1.170662223
19.3;12.1;4;18.43671466;-0.879848708
19.3;12.1;4.1;18.43712231;-0.750709504
19.3;12.1;4.2;18.43748845;-0.621630941
19.3;12.1;4.3;18.43781441;-0.492613139
19.3;12.1;4.4;18.43809797;-0.363656217
19.3;12.1;4.5;18.43833803;-0.234760296
19.3;12.1;4.6;18.4385339;-0.105925499
19.3;12.1;4.7;18.43838365;0.040608015
19.3;12.1;4.8;18.43879028;0.151560309
19.3;12.1;4.9;18.43884936;0.280211004
19.3;12.1;5;18.43886139;0.408800086
19.3;12.1;5.1;18.4388256;0.537327429
19.3;12.1;5.2;18.43874125;0.665792909
19.3;12.1;5.3;18.43860754;0.794196399
19.3;12.1;5.4;18.43842368;0.922537775
19.3;12.1;5.5;18.43818887;1.050816908
19.3;12.1;5.6;18.43790228;1.179033671
19.3;12.1;5.7;18.43756306;1.307187936
19.3;12.1;5.8;18.43717035;1.435279575
19.3;12.1;5.9;18.43672329;1.563308456
19.3;12.1;6;18.43622098;1.691274452
19.3;12.1;6.1;18.43566251;1.81917743
19.3;12.1;6.2;18.43504696;1.947017258
19.3;12.1;6.3;18.43433438;2.074793806
19.3;12.1;6.4;18.43349411;2.202506939
19.3;12.1;6.5;18.43259283;2.330156524
19.3;12.1;6.6;18.43162955;2.457741696
19.3;12.1;6.7;18.43060345;2.585256876
19.3;12.1;6.8;18.42951351;2.712700828
19.3;12.1;6.9;18.42835867;2.840073421
19.3;12.1;7;18.4271378;2.967374526
19.3;12;7;18.42680354;3.203741977
19.3;12;6.9;18.42811786;3.078246333
19.3;12;6.8;18.42936577;2.952680314
19.3;12;6.7;18.43054835;2.827044048
19.3;12;6.6;18.43166669;2.70133766
19.3;12;6.5;18.43272185;2.575561276
19.3;12;6.4;18.43371485;2.449715214
19.3;12;6.3;18.43464652;2.323804455
19.3;12;6.2;18.43551778;2.197831239
19.3;12;6.1;18.4363296;2.071795699
19.3;12;6;18.4370273;1.945697963
19.3;12;5.9;18.43761845;1.81953816
19.3;12;5.8;18.43815395;1.69331642
19.3;12;5.7;18.43863471;1.567032869
19.3;12;5.6;18.4390616;1.440687634
19.3;12;5.5;18.43943548;1.314280843
19.3;12;5.4;18.43975718;1.187812619
19.3;12;5.3;18.44002755;1.06128309
19.3;12;5.2;18.44024738;0.934692379
19.3;12;5.1;18.44041749;0.808040609
19.3;12;5;18.44053864;0.681327905
19.3;12;4.9;18.4406116;0.554554388
19.3;12;4.8;18.44063714;0.427720181
19.3;12;4.7;18.44061598;0.300825405
19.3;12;4.6;18.44054886;0.173870181
19.3;12;4.5;18.44043648;0.046854628
19.3;12;4.4;18.44027955;-0.0802212
19.3;12;4.3;18.44007875;-0.207357051
19.3;12;4.2;18.43983519;-0.334552872
19.3;12;4.1;18.43955108;-0.461808547
19.3;12;4;18.43922511;-0.589123958
19.3;11.9;4;18.44160733;-0.298506404
19.3;11.9;4.1;18.44185123;-0.173013081
19.3;11.9;4.2;18.44205291;-0.047578594
19.3;11.9;4.3;18.44221368;0.07779701
19.3;11.9;4.4;18.44233133;0.203113479
19.3;11.9;4.5;18.44240474;0.328370766
19.3;11.9;4.6;18.44243324;0.453568753
19.3;11.9;4.7;18.44241611;0.578707325
19.3;11.9;4.8;18.44235264;0.703786362
19.3;11.9;4.9;18.44224212;0.828805746
19.3;11.9;5;18.44208379;0.953765358
19.3;11.9;5.1;18.4418769;1.07866508
19.3;11.9;5.2;18.44162068;1.20350479
19.3;11.9;5.3;18.44131435;1.328284368
19.3;11.9;5.4;18.44095712;1.453003692
19.3;11.9;5.5;18.44054816;1.57766264
19.3;11.9;5.6;18.44008665;1.702261091
19.3;11.9;5.7;18.43957175;1.82679892
19.3;11.9;5.8;18.43900259;1.951276003
19.3;11.9;5.9;18.4383136;2.075692217
19.3;11.9;6;18.43752765;2.200047436
19.3;11.9;6.1;18.43668377;2.324341534
19.3;11.9;6.2;18.43578102;2.448574385
19.3;11.9;6.3;18.43481845;2.572745817
19.3;11.9;6.4;18.43379523;2.696851486
19.3;11.9;6.5;18.43271047;2.820888502
19.3;11.9;6.6;18.43156317;2.944856743
19.3;11.9;6.7;18.43035229;3.068756087
19.3;11.9;6.8;18.42907676;3.192586411
19.3;11.9;6.9;18.42773551;3.31634759
19.3;11.9;7;18.42632744;3.440039501
19.3;11.8;7;18.42570695;3.676251524
19.3;11.8;6.9;18.42720904;3.554361505
19.3;11.8;6.8;18.42864392;3.432403317
19.3;11.8;6.7;18.43001267;3.310377082
19.3;11.8;6.6;18.4313164;3.188282921
19.3;11.8;6.5;18.43255614;3.066120955
19.3;11.8;6.4;18.43373294;2.943891303
19.3;11.8;6.3;18.43484781;2.821594084
19.3;11.8;6.2;18.43590176;2.699229418
19.3;11.8;6.1;18.43689573;2.576798348
19.3;11.8;6;18.43783047;2.454306171
19.3;11.8;5.9;18.43870689;2.331753814
19.3;11.8;5.8;18.43952592;2.2091414
19.3;11.8;5.7;18.44028848;2.086469051
19.3;11.8;5.6;18.44097482;1.96373689
19.3;11.8;5.5;18.4415243;1.840945038
19.3;11.8;5.4;18.44202086;1.718093616
19.3;11.8;5.3;18.44246532;1.595182744
19.3;11.8;5.2;18.4428585;1.472212541
19.3;11.8;5.1;18.44320119;1.349183127
19.3;11.8;5;18.44349418;1.22609462
19.3;11.8;4.9;18.44373825;1.102947138
19.3;11.8;4.8;18.44393414;0.979740798
19.3;11.8;4.7;18.4440826;0.856475716
19.3;11.8;4.6;18.44418436;0.733152009
19.3;11.8;4.5;18.44424013;0.609769793
19.3;11.8;4.4;18.44425062;0.486329181
19.3;11.8;4.3;18.44421651;0.362830289
19.3;11.8;4.2;18.44413893;0.23927323
19.3;11.8;4.1;18.44402007;0.115658118
19.3;11.8;4;18.44333724;0.006611299
19.3;11.7;4;18.44597616;0.282330815
19.3;11.7;4.1;18.44605473;0.404185532
19.3;11.7;4.2;18.44609037;0.525983199
19.3;11.7;4.3;18.44608438;0.647723706
19.3;11.7;4.4;18.44603456;0.76940694
19.3;11.7;4.5;18.44593979;0.891032791
19.3;11.7;4.6;18.44579937;1.012601147
19.3;11.7;4.7;18.44561261;1.134111894
19.3;11.7;4.8;18.44537878;1.25556492
19.3;11.7;4.9;18.44509715;1.376960111
19.3;11.7;5;18.44476699;1.498297352
19.3;11.7;5.1;18.44438753;1.619576529
19.3;11.7;5.2;18.443958;1.740797527
19.3;11.7;5.3;18.44347762;1.861960228
19.3;11.7;5.4;18.44294324;1.983064518
19.3;11.7;5.5;18.44225595;2.104110277
19.3;11.7;5.6;18.44151443;2.225097389
19.3;11.7;5.7;18.44071781;2.346025736
19.3;11.7;5.8;18.43986523;2.466895198
19.3;11.7;5.9;18.43895578;2.587705656
19.3;11.7;6;18.43798856;2.708456989
19.3;11.7;6.1;18.43696275;2.829146467
19.3;11.7;6.2;18.43587756;2.949769856
19.3;11.7;6.3;18.43473204;3.070326991
19.3;11.7;6.4;18.43352521;3.190817756
19.3;11.7;6.5;18.43225606;3.311242035
19.3;11.7;6.6;18.43092358;3.43159971
19.3;11.7;6.7;18.42952674;3.551890665
19.3;11.7;6.8;18.42806447;3.672114781
19.3;11.7;6.9;18.4265357;3.79227194
19.3;11.7;7;18.42493932;3.912362024
19.3;11.6;7;18.42402202;4.148354517
19.3;11.6;6.9;18.42571294;4.030062294
19.3;11.6;6.8;18.42733587;3.911704082
19.3;11.6;6.7;18.42889192;3.793279995
19.3;11.6;6.6;18.43038216;3.674790151
19.3;11.6;6.5;18.43180765;3.556234665
19.3;11.6;6.4;18.43316943;3.437613651
19.3;11.6;6.3;18.43446852;3.318927223
19.3;11.6;6.2;18.43570591;3.200175497
19.3;11.6;6.1;18.43688259;3.081358584
19.3;11.6;6;18.43799952;2.962476599
19.3;11.6;5.9;18.43905764;2.843529652
19.3;11.6;5.8;18.4400578;2.724519488
19.3;11.6;5.7;18.44100075;2.605450946
19.3;11.6;5.6;18.44188734;2.486324441
19.3;11.6;5.5;18.44271847;2.367140091
19.3;11.6;5.4;18.44349499;2.247898011
19.3;11.6;5.3;18.44421776;2.128598316
19.3;11.6;5.2;18.44488758;2.009241122
19.3;11.6;5.1;18.44543327;1.889826543
19.3;11.6;5;18.44589955;1.770354692
19.3;11.6;4.9;18.44631617;1.650825683
19.3;11.6;4.8;18.44668389;1.531239627
19.3;11.6;4.7;18.44700346;1.411596638
19.3;11.6;4.6;18.4472756;1.291896826
19.3;11.6;4.5;18.44750104;1.172140303
19.3;11.6;4.4;18.44768047;1.052327178
19.3;11.6;4.3;18.4478146;0.932457562
19.3;11.6;4.2;18.44790454;0.812531564
19.3;11.6;4.1;18.4479525;0.692549293
19.3;11.6;4;18.44795719;0.572510857
19.3;11.5;4;18.44979884;0.862504561
19.3;11.5;4.1;18.44971052;0.980728892
19.3;11.5;4.2;18.44957857;1.098897939
19.3;11.5;4.3;18.4494043;1.217011596
19.3;11.5;4.4;18.44918549;1.335069755
19.3;11.5;4.5;18.44892102;1.45307231
19.3;11.5;4.6;18.44861019;1.571019153
19.3;11.5;4.7;18.44825231;1.688910176
19.3;11.5;4.8;18.44784665;1.80674527
19.3;11.5;4.9;18.44739247;1.924524326
19.3;11.5;5;18.44682978;2.042247235
19.3;11.5;5.1;18.44617529;2.159913886
19.3;11.5;5.2;18.44546912;2.277524168
19.3;11.5;5.3;18.44471046;2.39507797
19.3;11.5;5.4;18.4438985;2.512575181
19.3;11.5;5.5;18.44303241;2.630015686
19.3;11.5;5.6;18.44211135;2.747399375
19.3;11.5;5.7;18.44113444;2.864726132
19.3;11.5;5.8;18.4401009;2.981994013
19.3;11.5;5.9;18.43900999;3.099198413
19.3;11.5;6;18.43786083;3.216339018
19.3;11.5;6.1;18.43665249;3.333415719
19.3;11.5;6.2;18.43538402;3.450428407
19.3;11.5;6.3;18.43405446;3.567376969
19.3;11.5;6.4;18.43266283;3.684261297
19.3;11.5;6.5;18.43120814;3.801081277
19.3;11.5;6.6;18.42968936;3.917836799
19.3;11.5;6.7;18.42810546;4.034527751
19.3;11.5;6.8;18.42645538;4.151154018
19.3;11.5;6.9;18.42473804;4.267715488
19.3;11.5;7;18.42295233;4.384212047
19.3;11.4;7;18.42172749;4.619917166
19.3;11.4;6.9;18.42360821;4.505213949
19.3;11.4;6.8;18.4254202;4.390446892
19.3;11.4;6.7;18.42716457;4.275616108
19.3;11.4;6.6;18.42884238;4.160721707
19.3;11.4;6.5;18.43045471;4.0457638
19.3;11.4;6.4;18.43200258;3.930742496
19.3;11.4;6.3;18.43348702;3.815657905
19.3;11.4;6.2;18.43490903;3.700510135
19.3;11.4;6.1;18.43626957;3.585299296
19.3;11.4;6;18.43756963;3.470025496
19.3;11.4;5.9;18.43881013;3.354688841
19.3;11.4;5.8;18.43999201;3.239289439
19.3;11.4;5.7;18.44111618;3.123827397
19.3;11.4;5.6;18.44218352;3.00830282
19.3;11.4;5.5;18.44319484;2.892717732
19.3;11.4;5.4;18.44415082;2.777076569
19.3;11.4;5.3;18.44505231;2.661379607
19.3;11.4;5.2;18.44590014;2.545626955
19.3;11.4;5.1;18.44669512;2.429818723
19.3;11.4;5;18.44743805;2.31395502
19.3;11.4;4.9;18.44812973;2.198035955
19.3;11.4;4.8;18.44877092;2.082061635
19.3;11.4;4.7;18.44935624;1.966032169
19.3;11.4;4.6;18.44980022;1.849947662
19.3;11.4;4.5;18.4501968;1.733808222
19.3;11.4;4.4;18.45054667;1.617613954
19.3;11.4;4.3;18.45085054;1.501364963
19.3;11.4;4.2;18.45110952;1.385061356
19.3;11.4;4.1;18.45132583;1.268703235
19.3;11.4;4;18.45149817;1.152290705
19.3;11.3;4;18.45305215;1.441847459
19.3;11.3;4.1;18.45279542;1.55645062
19.3;11.3;4.2;18.45249437;1.671000241
19.3;11.3;4.3;18.45215031;1.785496223
19.3;11.3;4.4;18.45176103;1.899938462
19.3;11.3;4.5;18.45129312;2.014326855
19.3;11.3;4.6;18.45071187;2.1286613
19.3;11.3;4.7;18.45008202;2.242941693
19.3;11.3;4.8;18.44940284;2.357167929
19.3;11.3;4.9;18.44867357;2.471339904
19.3;11.3;5;18.44789347;2.585457513
19.3;11.3;5.1;18.44706175;2.699520649
19.3;11.3;5.2;18.44617762;2.813529207
19.3;11.3;5.3;18.4452403;2.927483079
19.3;11.3;5.4;18.44424895;3.041382159
19.3;11.3;5.5;18.44320282;3.155224652
19.3;11.3;5.6;18.44210123;3.269006077
19.3;11.3;5.7;18.44094334;3.382726107
19.3;11.3;5.8;18.43972826;3.496384639
19.3;11.3;5.9;18.43845511;3.609981569
19.3;11.3;6;18.43712297;3.723516792
19.3;11.3;6.1;18.43573092;3.836990205
19.3;11.3;6.2;18.43427802;3.950401702
19.3;11.3;6.3;18.4327633;4.063751177
19.3;11.3;6.4;18.43118578;4.177038524
19.3;11.3;6.5;18.42954447;4.290263637
19.3;11.3;6.6;18.42783834;4.403426409
19.3;11.3;6.7;18.42606637;4.516526732
19.3;11.3;6.8;18.42422748;4.629564498
19.3;11.3;6.9;18.42232061;4.742539599
19.3;11.3;7;18.42034465;4.855451926
19.3;11.2;7;18.41880093;5.090797858
19.3;11.2;6.9;18.42087234;4.979673838
19.3;11.2;6.8;18.42287431;4.868488102
19.3;11.2;6.7;18.42480794;4.757240756
19.3;11.2;6.6;18.42667431;4.645931907
19.3;11.2;6.5;18.42847447;4.53456166
19.3;11.2;6.4;18.43020947;4.423130119
19.3;11.2;6.3;18.43188031;4.311637391
19.3;11.2;6.2;18.43348801;4.200083578
19.3;11.2;6.1;18.43503354;4.088468785
19.3;11.2;6;18.43651786;3.976793114
19.3;11.2;5.9;18.43794191;3.865056669
19.3;11.2;5.8;18.43930662;3.753259552
19.3;11.2;5.7;18.44061291;3.641401865
19.3;11.2;5.6;18.44186165;3.529483709
19.3;11.2;5.5;18.44305374;3.417505185
19.3;11.2;5.4;18.44419002;3.305466395
19.3;11.2;5.3;18.44527135;3.193367437
19.3;11.2;5.2;18.44629849;3.081210063
19.3;11.2;5.1;18.44727208;2.96899867
19.3;11.2;5;18.44819292;2.856733586
19.3;11.2;4.9;18.4490618;2.744414914
19.3;11.2;4.8;18.44987948;2.632042759
19.3;11.2;4.7;18.45064673;2.519617224
19.3;11.2;4.6;18.4513643;2.40713841
19.3;11.2;4.5;18.45203292;2.29460642
19.3;11.2;4.4;18.45265332;2.182021355
19.3;11.2;4.3;18.45322619;2.069383317
19.3;11.2;4.2;18.45373003;1.956692406
19.3;11.2;4.1;18.45411618;1.843948722
19.3;11.2;4;18.45445769;1.731152365
19.3;11.1;4;18.45568776;2.020182319
19.3;11.1;4.1;18.45516486;2.131174576
19.3;11.1;4.2;18.45459617;2.24211502
19.3;11.1;4.3;18.45398298;2.353003553
19.3;11.1;4.4;18.45332307;2.463840078
19.3;11.1;4.5;18.4526153;2.574624496
19.3;11.1;4.6;18.45185895;2.685356709
19.3;11.1;4.7;18.45105332;2.796036616
19.3;11.1;4.8;18.45019765;2.906664118
19.3;11.1;4.9;18.44929122;3.017239115
19.3;11.1;5;18.44833325;3.127761506
19.3;11.1;5.1;18.44732296;3.238231189
19.3;11.1;5.2;18.44625967;3.348645953
19.3;11.1;5.3;18.44514271;3.459001844
19.3;11.1;5.4;18.44397128;3.569298681
19.3;11.1;5.5;18.44274455;3.679536368
19.3;11.1;5.6;18.44146167;3.789714806
19.3;11.1;5.7;18.44012178;3.899833897
19.3;11.1;5.8;18.43872401;4.009893541
19.3;11.1;5.9;18.43726746;4.119893641
19.3;11.1;6;18.43575122;4.229834097
19.3;11.1;6.1;18.43417437;4.339714807
19.3;11.1;6.2;18.43253596;4.449535672
19.3;11.1;6.3;18.43083504;4.559296591
19.3;11.1;6.4;18.42907062;4.668997463
19.3;11.1;6.5;18.4272417;4.778638185
19.3;11.1;6.6;18.42534727;4.888218655
19.3;11.1;6.7;18.42338629;4.997738772
19.3;11.1;6.8;18.42135771;5.107198431
19.3;11.1;6.9;18.41926044;5.216597528
19.3;11.1;7;18.4170934;5.325935961
19.3;11;7;18.41521902;5.560846684
19.3;11;6.9;18.41748189;5.453290979
19.3;11;6.8;18.41967465;5.345675653
19.3;11;6.7;18.42179838;5.238000807
19.3;11;6.6;18.42385418;5.130266543
19.3;11;6.5;18.42584309;5.022472962
19.3;11;6.4;18.42776615;4.914620163
19.3;11;6.3;18.42962437;4.806708247
19.3;11;6.2;18.43141876;4.698737313
19.3;11;6.1;18.43315029;4.59070746
19.3;11;6;18.43481993;4.482618788
19.3;11;5.9;18.43642861;4.374471393
19.3;11;5.8;18.43797726;4.266265374
19.3;11;5.7;18.4394668;4.158000829
19.3;11;5.6;18.44089811;4.049677854
19.3;11;5.5;18.44227207;3.941296545
19.3;11;5.4;18.44358954;3.832857
19.3;11;5.3;18.44485136;3.724359313
19.3;11;5.2;18.44605838;3.61580358
19.3;11;5.1;18.44721139;3.507189895
19.3;11;5;18.44831121;3.398518355
19.3;11;4.9;18.44935858;3.289790004
19.3;11;4.8;18.4503541;3.181009364
19.3;11;4.7;18.4512985;3.072177087
19.3;11;4.6;18.45219254;2.963293274
19.3;11;4.5;18.45303695;2.854358021
19.3;11;4.4;18.45383245;2.745371426
19.3;11;4.3;18.45457975;2.636333586
19.3;11;4.2;18.45527999;2.527244596
19.3;11;4.1;18.4559354;2.418104554
19.3;11;4;18.4565447;2.308913553
19.4;11;4;18.31511592;3.798923771
19.4;11;4.1;18.31412272;3.908543579
19.4;11;4.2;18.31308028;4.018112422
19.4;11;4.3;18.31198983;4.127630204
19.4;11;4.4;18.3108491;4.237096929
19.4;11;4.5;18.30965695;4.346512299
19.4;11;4.6;18.30841263;4.455876317
19.4;11;4.7;18.30711539;4.565188887
19.4;11;4.8;18.30576444;4.674449909
19.4;11;4.9;18.304359;4.783659287
19.4;11;5;18.30289827;4.89281692
19.4;11;5.1;18.30138144;5.00192271
19.4;11;5.2;18.29980768;5.110976556
19.4;11;5.3;18.29817615;5.219978358
19.4;11;5.4;18.29648598;5.328928009
19.4;11;5.5;18.29473644;5.437822121
19.4;11;5.6;18.29292675;5.546657871
19.4;11;5.7;18.29105602;5.655435165
19.4;11;5.8;18.28912332;5.764153903
19.4;11;5.9;18.28712772;5.872813989
19.4;11;6;18.28506827;5.981415325
19.4;11;6.1;18.28294399;6.089957812
19.4;11;6.2;18.2807539;6.198441352
19.4;11;6.3;18.27849698;6.306865845
19.4;11;6.4;18.27617222;6.415231192
19.4;11;6.5;18.27377857;6.523537293
19.4;11;6.6;18.27131496;6.631784047
19.4;11;6.7;18.26878031;6.739971352
19.4;11;6.8;18.26617352;6.848099109
19.4;11;6.9;18.26349346;6.956167214
19.4;11;7;18.26073899;7.064175566
19.4;11.1;7;18.26352081;6.82686178
19.4;11.1;6.9;18.26617708;6.717065479
19.4;11.1;6.8;18.26875927;6.60720838
19.4;11.1;6.7;18.27126852;6.497290588
19.4;11.1;6.6;18.27370596;6.387312207
19.4;11.1;6.5;18.2760727;6.27727334
19.4;11.1;6.4;18.27836982;6.167174091
19.4;11.1;6.3;18.28059839;6.057014563
19.4;11.1;6.2;18.28275945;5.946794858
19.4;11.1;6.1;18.28485402;5.836515079
19.4;11.1;6;18.28688313;5.726175326
19.4;11.1;5.9;18.28884775;5.615775701
19.4;11.1;5.8;18.29074886;5.505316304
19.4;11.1;5.7;18.2925874;5.394797236
19.4;11.1;5.6;18.29436433;5.284218597
19.4;11.1;5.5;18.29608051;5.173581304
19.4;11.1;5.4;18.29773668;5.062890062
19.4;11.1;5.3;18.29933367;4.952145691
19.4;11.1;5.2;18.30087238;4.841348295
19.4;11.1;5.1;18.30235366;4.730497979
19.4;11.1;5;18.30377834;4.619594843
19.4;11.1;4.9;18.30514727;4.50863899
19.4;11.1;4.8;18.30646125;4.397630523
19.4;11.1;4.7;18.30772108;4.286569541
19.4;11.1;4.6;18.30892756;4.175456145
19.4;11.1;4.5;18.31008145;4.064290335
19.4;11.1;4.4;18.31118351;3.953072412
19.4;11.1;4.3;18.31223448;3.841802375
19.4;11.1;4.2;18.31323552;3.730480322
19.4;11.1;4.1;18.31418889;3.619106351
19.4;11.1;4;18.31509335;3.507680561
19.4;11.2;4;18.31490081;3.216135609
19.4;11.2;4.1;18.31408471;3.329370231
19.4;11.2;4.2;18.31322006;3.442552173
19.4;11.2;4.3;18.31230807;3.555681337
19.4;11.2;4.4;18.3113465;3.668757622
19.4;11.2;4.5;18.3103342;3.781780927
19.4;11.2;4.6;18.30927041;3.894751151
19.4;11.2;4.7;18.30815437;4.007668191
19.4;11.2;4.8;18.30778599;4.120508822
19.4;11.2;4.9;18.30576247;4.233342414
19.4;11.2;5;18.30448502;4.346099289
19.4;11.2;5.1;18.30315217;4.458802569
19.4;11.2;5.2;18.30176308;4.571452149
19.4;11.2;5.3;18.3003169;4.684047924
19.4;11.2;5.4;18.29881278;4.79658979
19.4;11.2;5.5;18.29724985;4.90907764
19.4;11.2;5.6;18.29562721;5.021511368
19.4;11.2;5.7;18.29394397;5.133890868
19.4;11.2;5.8;18.2921993;5.24621321
19.4;11.2;5.9;18.29039243;5.358474864
19.4;11.2;6;18.28852239;5.470675717
19.4;11.2;6.1;18.28658822;5.582815669
19.4;11.2;6.2;18.28458892;5.694894614
19.4;11.2;6.3;18.28252349;5.806912449
19.4;11.2;6.4;18.2803909;5.918869071
19.4;11.2;6.5;18.2781901;6.030764373
19.4;11.2;6.6;18.27592003;6.142598251
19.4;11.2;6.7;18.2735796;6.254370599
19.4;11.2;6.8;18.27116771;6.366081312
19.4;11.2;6.9;18.26868322;6.477730281
19.4;11.2;7;18.26612499;6.589317401
19.4;11.3;7;18.26855468;6.351562122
19.4;11.3;6.9;18.27101505;6.238181453
19.4;11.3;6.8;18.27340204;6.124737876
19.4;11.3;6.7;18.27571677;6.011231499
19.4;11.3;6.6;18.2779604;5.897662433
19.4;11.3;6.5;18.28013402;5.784030785
19.4;11.3;6.4;18.28223872;5.670336664
19.4;11.3;6.3;18.28427556;5.556580178
19.4;11.3;6.2;18.28624561;5.442761433
19.4;11.3;6.1;18.28814987;5.328880536
19.4;11.3;6;18.28998937;5.214937594
19.4;11.3;5.9;18.29176508;5.100932712
19.4;11.3;5.8;18.29347795;4.986866977
19.4;11.3;5.7;18.29512873;4.872745263
19.4;11.3;5.6;18.29671833;4.758568312
19.4;11.3;5.5;18.29824768;4.644336235
19.4;11.3;5.4;18.29971768;4.530049142
19.4;11.3;5.3;18.30112922;4.41570714
19.4;11.3;5.2;18.30248317;4.301310337
19.4;11.3;5.1;18.3037804;4.186858842
19.4;11.3;5;18.30502176;4.07235266
19.4;11.3;4.9;18.30620804;3.957792099
19.4;11.3;4.8;18.30734009;3.843177166
19.4;11.3;4.7;18.30841868;3.728507966
19.4;11.3;4.6;18.30944462;3.613784602
19.4;11.3;4.5;18.31041866;3.499007181
19.4;11.3;4.4;18.31134158;3.384175806
19.4;11.3;4.3;18.3122141;3.26929058
19.4;11.3;4.2;18.3130374;3.154351606
19.4;11.3;4.1;18.31376441;3.039358988
19.4;11.3;4;18.31438897;2.924312826
19.4;11.4;4;18.31361508;2.632235454
19.4;11.4;4.1;18.31307719;2.749095727
19.4;11.4;4.2;18.31249231;2.865901588
19.4;11.4;4.3;18.31186165;2.982652933
19.4;11.4;4.4;18.31117212;3.099349656
19.4;11.4;4.5;18.31033825;3.215991653
19.4;11.4;4.6;18.30945359;3.332578819
19.4;11.4;4.7;18.3085174;3.449111046
19.4;11.4;4.8;18.30752891;3.565588229
19.4;11.4;4.9;18.30648733;3.682010259
19.4;11.4;5;18.30539186;3.79837703
19.4;11.4;5.1;18.3042417;3.914688432
19.4;11.4;5.2;18.30303602;4.030944358
19.4;11.4;5.3;18.30177395;4.147144799
19.4;11.4;5.4;18.30045467;4.263289443
