Thickness;AR;X_lew;Etaykink;OEW (kg);DOC (M$_year);Block fuel (kg);LTO_Nox (kg);LTO_CO (kg);LTO UHC (kg);TOTAL GWP (kg);MS;LFL (m);TOFL (m)
15;11.5;10.63;26.5;12891.49167;12.882233;2096.93174;1.264505331;0.094100456;0.006130541;5431.724639;6.437939;1226.364484;1341.369393
15;11.5;10.63;28;12892.04283;12.882549;2097.151522;1.264541992;0.09410138;0.006130737;5432.403132;6.438166;1224.451649;1340.323587
15;11.5;10.63;29.79;12892.73747;12.882944;2097.426243;1.264588018;0.09410254;0.006130983;5433.248676;6.439414;1222.057331;1339.013957
15;11.5;10.63;31;12892.48201;12.883197;2097.613226;1.264599641;0.094103278;0.006131059;5433.87386;6.440016;1220.324591;1337.973924
15;11.5;10.63;33.5;12892.02723;12.883693;2098.022798;1.264627812;0.094104894;0.006131237;5435.232226;6.442916;1216.576708;1335.734817
15;11.5;10.7;33.5;12886.01891;12.883137;2098.665114;1.264497846;0.094104408;0.006130628;5437.243351;8.490849;1216.258175;1335.466482
15;11.5;10.7;31;12886.46997;12.88264;2098.255541;1.2644653;0.094102774;0.006130429;5435.903639;8.486899;1219.995617;1337.680068
15;11.5;10.7;29.79;12886.7254;12.882614;2098.069281;1.264453723;0.094102036;0.006130353;5435.284175;8.48586;1221.727945;1338.719794
15;11.5;10.7;28;12886.03071;12.882027;2097.795545;1.264407762;0.094100877;0.006130107;5434.446892;8.483984;1224.121682;1340.028925
15;11.5;10.7;26.5;12885.47952;12.881712;2097.576553;1.264371123;0.094099953;0.006129911;5433.775072;8.483225;1226.033988;1341.074185
15;11.5;10.7;25;12884.95556;12.881598;2097.366422;1.264336123;0.094099067;0.006129724;5433.128541;8.4832;1227.873757;1342.080244
15;11.5;10.8;25;12876.4166;12.880773;2098.374549;1.264149798;0.094098371;0.006128851;5436.186614;11.401932;1227.407389;1341.818052
15;11.5;10.8;26.5;12876.94055;12.881073;2098.583534;1.26418472;0.094099256;0.006129038;5436.823322;11.402717;1225.568239;1340.812514
15;11.5;10.8;28;12877.49528;12.881393;2098.802894;1.264225718;0.094100197;0.006129254;5437.478794;11.40437;1223.666114;1339.79254
15;11.5;10.8;29.79;12878.19009;12.881783;2099.075198;1.264271646;0.094101357;0.0061295;5438.303261;11.407144;1221.273304;1338.484472
15;11.5;10.8;31;12877.93475;12.882001;2099.260391;1.264283167;0.094102095;0.006129575;5438.913892;11.408805;1219.541565;1337.445238
15;11.5;10.8;33.5;12877.48039;12.882486;2099.666121;1.264311124;0.09410371;0.006129753;5440.240538;11.413874;1215.79586;1335.207978
15;12;10.8;33.5;12916.32756;12.909461;2095.895479;1.265202774;0.094107024;0.006133931;5432.10621;10.136062;1218.046469;1333.381162
15;12;10.8;31;12916.62495;12.909956;2095.483549;1.265170091;0.094105392;0.006133732;5430.722505;10.133706;1221.786868;1335.602247
15;12;10.8;29.79;12916.79235;12.909724;2095.295413;1.265155958;0.094104645;0.006133644;5430.086701;10.133072;1223.515198;1336.631333
15;12;10.8;28;12916.20492;12.908331;2095.021796;1.265112895;0.094103498;0.006133412;5429.217613;10.131729;1225.917197;1337.962276
15;12;10.8;26.5;12915.73733;12.909019;2094.803041;1.265078551;0.094102584;0.006133227;5428.521009;10.131124;1227.836045;1339.024574
15;12;10.8;25;12915.29142;12.908719;2094.593282;1.265045673;0.094101707;0.006133049;5427.851507;10.130989;1229.681913;1340.046265
15;12;10.7;25;12923.83423;12.908409;2093.644738;1.265234504;0.094102415;0.006133934;5424.760394;7.145888;1230.15017;1340.450829
15;12;10.7;26.5;12924.28018;12.908711;2093.855784;1.265267465;0.094103292;0.006134112;5425.43948;7.145531;1228.303686;1339.428851
15;12;10.7;28;12924.74779;12.909024;2094.075868;1.265301894;0.094104206;0.006134298;5426.146053;7.145646;1226.384195;1338.366239
15;12;10.7;29.79;12925.33521;12.909417;2094.351132;1.265345063;0.094105353;0.00613453;5427.027572;7.146411;1223.981387;1337.034877
15;12;10.7;31;12925.16779;12.90965;2094.540462;1.265359271;0.094106101;0.006134618;5427.672042;7.146641;1222.252487;1336.005547
15;12;10.7;33.5;12924.87031;12.910164;2094.954971;1.265392115;0.094107733;0.006134819;5429.07464;7.148174;1218.51085;1333.783894
15;12;10.63;33.5;12930.88548;12.910732;2094.357591;1.265528428;0.094108246;0.006135458;5427.047065;5.054994;1218.840402;1334.175957
15;12;10.63;31;12931.18302;12.910804;2093.941364;1.265495476;0.094106613;0.006135257;5425.632268;5.054038;1222.582929;1336.398042
15;12;10.63;29.79;12931.35045;12.910569;2093.751238;1.265481219;0.094105865;0.006135169;5424.982201;5.05409;1224.312238;1337.427558
15;12;10.63;28;12930.76303;12.909586;2093.474872;1.26543798;0.094104718;0.006134936;5424.092654;5.053731;1226.715626;1338.759217
15;12;10.63;26.5;12930.29541;12.909271;2093.253897;1.265403494;0.094103804;0.00613475;5423.379642;5.053958;1228.635578;1339.822053
15;12;10.63;25;12929.84625;12.90896;2093.04063;1.265366353;0.09410291;0.006134552;5422.699896;5.054487;1230.47361;1340.821404
15;12;10.5;25;12941.09102;12.910438;2092.054107;1.265627094;0.094103896;0.006135775;5419.087202;1.167282;1231.100663;1341.788286
15;12;10.5;26.5;12941.53708;12.910471;2092.267532;1.265660236;0.094104773;0.006135953;5419.782817;1.165939;1229.252967;1340.765896
15;12;10.5;28;12942.00473;12.910789;2092.490059;1.265694804;0.094105688;0.00613614;5420.506632;1.165074;1227.332111;1339.702564
15;12;10.5;29.79;12942.59212;12.911188;2092.768346;1.265738143;0.094106835;0.006136373;5421.409639;1.16468;1224.927589;1338.370252
15;12;10.5;31;12942.42784;12.911432;2092.961204;1.265756584;0.094107599;0.006136481;5422.063572;1.1643;1223.206288;1337.362972
15;12;10.5;33.5;12942.13019;12.912236;2093.380419;1.26578972;0.094109233;0.006136683;5423.498752;1.164183;1219.462062;1335.140006
15;12;10.4;33.5;12950.83919;12.913032;2092.743531;1.265993732;0.094110006;0.006137639;5420.974718;-1.831912;1219.9399;1336.06407
15;12;10.4;31;12951.13693;12.912507;2092.322218;1.2659605;0.094108373;0.006137437;5419.525823;-1.830968;1223.685519;1338.287924
15;12;10.4;29.79;12951.30439;12.912268;2092.129733;1.265946111;0.094107625;0.006137348;5418.860094;-1.829985;1225.416251;1339.318218
15;12;10.4;28;12950.71696;12.911909;2091.850063;1.265902642;0.094106477;0.006137114;5417.948149;-1.829014;1227.821558;1340.650734
15;12;10.4;26.5;12950.24929;12.911587;2091.626429;1.265868005;0.094105562;0.006136928;5417.217107;-1.827658;1229.743115;1341.714406
15;12;10.4;25;12949.80321;12.911279;2091.411945;1.26583484;0.094104684;0.006136749;5416.514473;-1.825818;1231.591581;1342.737354
15;12;10.3;25;12958.56523;12.912438;2090.869663;1.266046352;0.09410549;0.006137741;5414.130263;-4.821497;1232.084661;1343.848649
15;12;10.3;26.5;12959.01135;12.912747;2091.085138;1.266079569;0.094106367;0.00613792;5414.838983;-4.823832;1230.235491;1342.825339
15;12;10.3;28;12959.48087;12.913073;2091.310573;1.266116635;0.094107292;0.006138117;5415.573189;-4.825541;1228.318306;1341.774408
15;12;10.3;29.79;12960.06827;12.913476;2091.591493;1.266160137;0.09410844;0.006138352;5416.493028;-4.827095;1225.911998;1340.441182
15;12;10.3;31;12959.9008;12.913716;2091.784876;1.26617458;0.094109188;0.006138441;5417.164219;-4.828483;1224.180626;1339.410525
15;12;10.3;33.5;12959.60303;12.914246;2092.208137;1.266207973;0.094110822;0.006138644;5418.624932;-4.830252;1220.433714;1337.186095
15;12;10.2;33.5;12968.41624;12.915585;2091.772076;1.26642817;0.094111663;0.006139676;5416.459054;-7.830931;1220.934425;1338.480613
15;12;10.2;31;12968.71411;12.915052;2091.347075;1.266394718;0.094110029;0.006139473;5414.988185;-7.828331;1224.682858;1340.706174
15;12;10.2;29.79;12968.88158;12.914811;2091.152876;1.266380226;0.09410928;0.006139384;5414.312344;-7.826537;1226.414886;1341.737224
15;12;10.2;28;12968.29236;12.914402;2090.870028;1.266334306;0.094108123;0.006139138;5413.388943;-7.82455;1228.817074;1343.057933
15;12;10.2;26.5;12967.82464;12.914078;2090.644434;1.266299557;0.094107208;0.006138951;5412.646218;-7.822211;1230.740105;1344.12236
15;12;10.2;25;12967.37847;12.913768;2090.428048;1.266266284;0.09410633;0.006138772;5411.932322;-7.819381;1232.589985;1345.146
15;12.5;10.2;25;13005.96991;12.940772;2087.356221;1.267185266;0.094109779;0.00614308;5404.00904;-9.441726;1234.869383;1344.873038
15;12.5;10.2;26.5;13006.33795;12.941082;2087.573978;1.267216504;0.094110648;0.006143249;5404.751257;-9.44279;1233.012834;1343.834625
15;12.5;10.2;28;13006.72221;12.941406;2087.801175;1.267249085;0.094111553;0.006143426;5405.524321;-9.443605;1231.082749;1342.754343
15;12.5;10.2;29.79;13007.2027;12.94181;2088.085435;1.267289873;0.094112689;0.006143647;5406.489672;-9.444241;1228.666527;1341.400175
15;12.5;10.2;31;13007.11524;12.942064;2088.282888;1.267306765;0.094113446;0.006143748;5407.187472;-9.445036;1226.937497;1340.379028
15;12.5;10.2;33.5;13006.95681;12.942739;2088.71487;1.26734448;0.094115094;0.006143971;5408.7084;-9.446128;1223.193475;1338.169367
15;12.5;10.3;33.5;12998.14358;12.941211;2089.084566;1.267123455;0.094114248;0.006142935;5410.781842;-6.382653;1222.69491;1336.766757
15;12.5;10.3;31;12998.30028;12.940654;2088.653608;1.267083524;0.094112591;0.006142701;5409.27319;-6.382043;1226.432539;1338.962907
15;12.5;10.3;29.79;12998.38775;12.940754;2088.456965;1.26706668;0.094111834;0.006142601;5408.579621;-6.381417;1228.160909;1339.983693
15;12.5;10.3;28;12997.90728;12.939999;2088.173853;1.26702596;0.094110699;0.00614238;5407.620306;-6.381017;1230.576193;1341.337415
15;12.5;10.3;26.5;12997.52304;12.940028;2087.947581;1.266993435;0.094109793;0.006142203;5406.852089;-6.380405;1232.505531;1342.417353
15;12.5;10.3;25;12997.15504;12.939368;2087.730718;1.266962251;0.094108924;0.006142034;5406.114538;-6.379545;1234.361362;1343.455441
15;12.5;10.4;25;12988.39016;12.938684;2088.207343;1.266745428;0.094108096;0.006141017;5408.427904;-3.319701;1233.860652;1342.209913
15;12.5;10.4;26.5;12988.75813;12.938403;2088.423208;1.266776552;0.094108965;0.006141186;5409.15984;-3.320355;1232.005518;1341.172109
15;12.5;10.4;28;12989.14234;12.938724;2088.648446;1.266809015;0.09410987;0.006141362;5409.92222;-3.320766;1230.076908;1340.092476
15;12.5;10.4;29.79;12989.62452;12.939718;2088.931003;1.266851976;0.094111015;0.006141594;5410.871196;-3.320799;1227.667512;1338.751882
15;12.5;10.4;31;12989.53705;12.939969;2089.126739;1.266868775;0.094111771;0.006141694;5411.559647;-3.321257;1225.939797;1337.731446
15;12.5;10.4;33.5;12989.37862;12.939929;2089.555;1.266906288;0.094113419;0.006141916;5413.060231;-3.321669;1222.198631;1335.523351
15;12.5;10.5;33.5;12980.66592;12.93961;2090.127683;1.26669536;0.094112617;0.006140927;5415.537427;-0.263132;1221.709686;1334.453886
15;12.5;10.5;31;12980.82435;12.938232;2089.701607;1.266657979;0.094110969;0.006140706;5414.049838;-0.26306;1225.449499;1336.661407
15;12.5;10.5;29.79;12980.91184;12.937983;2089.50688;1.266641242;0.094110213;0.006140606;5413.367353;-0.26277;1227.176589;1337.681585
15;12.5;10.5;28;12980.4314;12.937585;2089.226466;1.266600673;0.094109078;0.006140385;5412.423845;-0.262842;1229.590061;1339.034514
15;12.5;10.5;26.5;12980.04722;12.938095;2089.002366;1.26656827;0.094108172;0.006140209;5411.668308;-0.262634;1231.517952;1340.113841
15;12.5;10.5;25;12979.67756;12.937785;2088.786869;1.266534886;0.094107295;0.00614003;5410.946006;-0.262305;1233.367394;1341.138599
15;12.5;10.63;25;12968.43499;12.936826;2089.696023;1.26627307;0.094106303;0.006138802;5414.514894;3.708571;1232.742626;1340.023506
15;12.5;10.63;26.5;12968.80287;12.937129;2089.909213;1.266304038;0.094107171;0.006138971;5415.230323;3.708389;1230.889034;1338.986248
15;12.5;10.63;28;12969.187;12.936298;2090.131676;1.26633634;0.094108076;0.006139146;5415.975526;3.708443;1228.962028;1337.907201
15;12.5;10.63;29.79;12969.6674;12.936692;2090.410055;1.266376784;0.094109211;0.006139366;5416.906142;3.708821;1226.549667;1336.554639
15;12.5;10.63;31;12969.57989;12.938087;2090.60333;1.266393432;0.094109967;0.006139465;5417.579588;3.70875;1224.823359;1335.534721
15;12.5;10.63;33.5;12969.42444;12.937487;2091.027522;1.266434647;0.09411163;0.006139705;5419.042082;3.709298;1221.093848;1333.349818
15;12.5;10.7;33.5;12963.4099;12.936879;2091.584022;1.266296629;0.09411111;0.006139058;5421.063453;5.846307;1220.763039;1332.869439
15;12.5;10.7;31;12963.56835;12.937665;2091.162924;1.266259521;0.094109463;0.006138838;5419.607533;5.845702;1224.500224;1335.076004
15;12.5;10.7;29.79;12963.65586;12.936097;2090.970492;1.26624291;0.094108707;0.006138738;5418.939575;5.845655;1226.226103;1336.095755
15;12.5;10.7;28;12963.17248;12.935697;2090.692023;1.266198517;0.094107556;0.0061385;5418.022135;5.844945;1228.629248;1337.426074
15;12.5;10.7;26.5;12962.78837;12.936705;2090.47051;1.266166274;0.094106651;0.006138325;5417.283173;5.84475;1230.555792;1338.504999
15;12.5;10.7;25;12962.42052;12.935082;2090.258236;1.266135363;0.094105783;0.006138157;5416.57374;5.844788;1232.408941;1339.542145
15;12.5;10.8;25;12953.88242;12.934351;2091.151962;1.265948232;0.09410508;0.00613728;5419.667737;8.894289;1231.94766;1339.032468
15;12.5;10.8;26.5;12954.25023;12.93465;2091.362856;1.265979073;0.094105948;0.006137447;5420.367792;8.894456;1230.095149;1337.995519
15;12.5;10.8;28;12954.63432;12.936535;2091.582938;1.266011242;0.094106853;0.006137622;5421.09699;8.894854;1228.169268;1336.916805
15;12.5;10.8;29.79;12955.11468;12.935351;2091.858356;1.266051521;0.094107988;0.006137841;5422.007627;8.895634;1225.758319;1335.564686
15;12.5;10.8;31;12955.02714;12.937169;2092.049505;1.266068052;0.094108743;0.00613794;5422.667068;8.895849;1224.033007;1334.54504
15;12.5;10.8;33.5;12954.86868;12.936126;2092.46782;1.266104988;0.09411039;0.00613816;5424.104415;8.896793;1220.297053;1332.338718
15;13;10.8;33.5;12993.09084;12.964616;2089.331303;1.267011126;0.094113781;0.006142407;5416.283436;7.692176;1222.535757;1331.914173
15;13;10.8;31;12993.12388;12.961906;2088.90537;1.266966453;0.094112107;0.006142151;5414.800647;7.691257;1226.259669;1334.085859
15;13;10.8;29.79;12993.13887;12.961652;2088.711204;1.266947744;0.094111343;0.006142042;5414.118866;7.690884;1227.982373;1335.09693
15;13;10.8;28;12992.7653;12.961263;2088.433676;1.266910256;0.094110221;0.006141836;5413.169168;7.689844;1230.402215;1336.46933
15;13;10.8;26.5;12992.46462;12.960952;2088.212018;1.266880269;0.094109326;0.006141671;5412.409346;7.688984;1232.335093;1337.563808
15;13;10.8;25;12992.17492;12.962802;2087.999746;1.266851478;0.094108467;0.006141513;5411.680607;7.688133;1234.194225;1338.61546
15;13;10.7;25;13000.70931;12.963331;2087.160597;1.267044714;0.094109195;0.006142419;5408.593166;4.576577;1234.665533;1339.261786
15;13;10.7;26.5;13000.99904;12.963631;2087.374315;1.267073594;0.094110054;0.006142578;5409.330998;4.57753;1232.805784;1338.210105
15;13;10.7;28;13001.29978;12.962055;2087.597478;1.267103673;0.09411095;0.006142743;5410.1003;4.578495;1230.872263;1337.115595
15;13;10.7;29.79;13001.67341;12.962447;2087.876886;1.267141277;0.094112073;0.006142949;5411.061846;4.579665;1228.451616;1335.743153
15;13;10.7;31;13001.65846;12.962703;2088.072393;1.267160068;0.094112836;0.006143059;5411.751969;4.580121;1226.728346;1334.732069
15;13;10.7;33.5;13001.62266;12.963263;2088.500045;1.267200943;0.094114496;0.006143296;5413.258291;4.581062;1222.994703;1332.538694
15;13;10.63;33.5;13007.63309;12.963907;2087.982437;1.267340562;0.094115023;0.006143951;5411.256304;2.401712;1223.326665;1333.098981
15;13;10.63;31;13007.66883;12.963344;2087.552877;1.26729957;0.094113364;0.006143713;5409.738403;2.400646;1227.061193;1335.292466
15;13;10.63;29.79;13007.68374;12.963086;2087.356493;1.267280725;0.0941126;0.006143603;5409.042974;2.400131;1228.784872;1336.303603
15;13;10.63;28;13007.31008;12.962692;2087.075858;1.267243047;0.094111477;0.006143396;5408.073892;2.39887;1231.206099;1337.676127
15;13;10.63;26.5;13007.00767;12.962372;2086.851023;1.26721063;0.094110572;0.00614322;5407.301562;2.397722;1233.135175;1338.758241
15;13;10.63;25;13006.71791;12.96207;2086.636363;1.267181702;0.094109713;0.006143061;5406.557928;2.396698;1234.995384;1339.810028
15;13;10.5;25;13017.95543;12.963427;2085.802769;1.267448964;0.094110728;0.006144314;5403.050075;-1.654979;1235.627487;1341.083923
15;13;10.5;26.5;13018.24524;12.963732;2086.019033;1.267478003;0.094111588;0.006144474;5403.803143;-1.65382;1233.766454;1340.032014
15;13;10.5;28;13018.54604;12.96405;2086.244844;1.267508233;0.094112484;0.006144639;5404.588348;-1.652643;1231.831565;1338.937183
15;13;10.5;29.79;13018.91975;12.964448;2086.527558;1.267546025;0.094113607;0.006144847;5405.569769;-1.651212;1229.409206;1337.564334
15;13;10.5;31;13018.90488;12.966093;2086.725422;1.267564951;0.094114371;0.006144957;5406.273888;-1.650589;1227.684728;1336.552965
15;13;10.5;33.5;13018.87089;12.966666;2087.158896;1.267608404;0.09411604;0.006145207;5407.807729;-1.649166;1223.953357;1334.371441
15;13;10.4;33.5;13027.57765;12.966491;2086.645762;1.267819647;0.094116846;0.006146197;5405.402213;-4.768329;1224.439458;1335.540072
15;13;10.4;31;13027.61322;12.967057;2086.210775;1.267778347;0.094115185;0.006145957;5403.853094;-4.769808;1228.177075;1337.734544
15;13;10.4;29.79;13027.62805;12.966795;2086.011898;1.267759346;0.094114421;0.006145847;5403.143377;-4.770516;1229.902148;1338.74606
15;13;10.4;28;13027.25431;12.966395;2085.727764;1.267721468;0.094113297;0.006145639;5402.153981;-4.772078;1232.325398;1340.119218
15;13;10.4;26.5;13026.95348;12.966075;2085.500815;1.26769117;0.094112401;0.006145473;5401.362394;-4.773362;1234.260998;1341.214292
15;13;10.4;25;13026.66366;12.96463;2085.283464;1.26766208;0.094111542;0.006145314;5400.603184;-4.774624;1236.122747;1342.266519
15;13;10.3;25;13035.42487;12.966865;2084.869371;1.267881639;0.094112382;0.006146343;5398.379098;-7.896723;1236.625676;1343.622784
15;13;10.3;26.5;13035.71471;12.966278;2085.087689;1.267910787;0.094113242;0.006146503;5399.143425;-7.895357;1234.763221;1342.570254
15;13;10.3;28;13036.01555;12.9666;2085.315645;1.267941145;0.094114138;0.00614667;5399.940344;-7.893966;1232.826888;1341.474865
15;13;10.3;29.79;13036.38932;12.967002;2085.601038;1.267979097;0.094115262;0.006146878;5400.936402;-7.892272;1230.402718;1340.101312
15;13;10.3;31;13036.37451;12.967265;2085.800803;1.267998137;0.094116026;0.006146988;5401.650833;-7.891481;1228.676966;1339.089414
15;13;10.3;33.5;13036.33899;12.96784;2086.237737;1.268039553;0.094117687;0.006147229;5403.210191;-7.889822;1224.937947;1336.894298
15;13;10.2;33.5;13045.15096;12.969979;2085.933332;1.268265775;0.094118556;0.00614829;5401.236848;-11.013651;1225.443852;1338.419912
15;13;10.2;31;13045.18644;12.968747;2085.494709;1.268224259;0.094116894;0.006148049;5399.669274;-11.015491;1229.184316;1340.615823
15;13;10.2;29.79;13045.20124;12.969137;2085.29417;1.268205174;0.09411613;0.006147938;5398.951077;-11.016366;1230.910736;1341.628091
15;13;10.2;28;13044.82744;12.968079;2085.007682;1.268167157;0.094115006;0.00614773;5397.949673;-11.018192;1233.335852;1343.002125
15;13;10.2;26.5;13044.52659;12.967756;2084.778851;1.268136747;0.09411411;0.006147563;5397.148474;-11.019689;1235.272941;1344.097898
15;13;10.2;25;13044.23674;12.968101;2084.559693;1.26810755;0.09411325;0.006147403;5396.380042;-11.021159;1237.136123;1345.1508
15;13.5;10.2;25;13082.17414;12.993789;2081.999445;1.269031388;0.094116737;0.006151734;5389.044869;-12.559996;1239.388516;1345.878551
15;13.5;10.2;26.5;13082.38578;12.994098;2082.21997;1.269058537;0.094117588;0.006151884;5389.837616;-12.555321;1237.518718;1344.811281
15;13.5;10.2;28;13082.60333;12.99442;2082.4504;1.269086771;0.094118474;0.006152041;5390.664957;-12.550827;1235.57465;1343.700202
15;13.5;10.2;29.79;13082.87067;12.994823;2082.739071;1.269122015;0.094119586;0.006152236;5391.699913;-12.545705;1233.140685;1342.306602
15;13.5;10.2;31;13082.92183;12.995098;2082.942499;1.269143095;0.094120357;0.006152356;5392.437072;-12.54258;1231.416496;1341.302162
15;13.5;10.2;33.5;13082.99431;12.995696;2083.387357;1.269187971;0.094122029;0.006152613;5394.048168;-12.536585;1227.678748;1339.117765
15;13.5;10.3;33.5;13074.18952;12.995577;2083.629348;1.268959051;0.094121148;0.006151539;5395.907562;-9.354315;1227.170718;1337.490344
15;13.5;10.3;31;13074.11711;12.993545;2083.186057;1.268914267;0.094119477;0.006151283;5394.303589;-9.359578;1230.907008;1339.673864
